iso_code;continent;location;date;population
AFG;Asia;Afghanistan;31/12/2019;38928341
AFG;Asia;Afghanistan;1/01/2020;38928341
AFG;Asia;Afghanistan;2/01/2020;38928341
AFG;Asia;Afghanistan;3/01/2020;38928341
AFG;Asia;Afghanistan;4/01/2020;38928341
AFG;Asia;Afghanistan;5/01/2020;38928341
AFG;Asia;Afghanistan;6/01/2020;38928341
AFG;Asia;Afghanistan;7/01/2020;38928341
AFG;Asia;Afghanistan;8/01/2020;38928341
AFG;Asia;Afghanistan;9/01/2020;38928341
AFG;Asia;Afghanistan;10/01/2020;38928341
AFG;Asia;Afghanistan;11/01/2020;38928341
AFG;Asia;Afghanistan;12/01/2020;38928341
AFG;Asia;Afghanistan;13/01/2020;38928341
AFG;Asia;Afghanistan;14/01/2020;38928341
AFG;Asia;Afghanistan;15/01/2020;38928341
AFG;Asia;Afghanistan;16/01/2020;38928341
AFG;Asia;Afghanistan;17/01/2020;38928341
AFG;Asia;Afghanistan;18/01/2020;38928341
AFG;Asia;Afghanistan;19/01/2020;38928341
AFG;Asia;Afghanistan;20/01/2020;38928341
AFG;Asia;Afghanistan;21/01/2020;38928341
AFG;Asia;Afghanistan;22/01/2020;38928341
AFG;Asia;Afghanistan;23/01/2020;38928341
AFG;Asia;Afghanistan;24/01/2020;38928341
AFG;Asia;Afghanistan;25/01/2020;38928341
AFG;Asia;Afghanistan;26/01/2020;38928341
AFG;Asia;Afghanistan;27/01/2020;38928341
AFG;Asia;Afghanistan;28/01/2020;38928341
AFG;Asia;Afghanistan;29/01/2020;38928341
AFG;Asia;Afghanistan;30/01/2020;38928341
AFG;Asia;Afghanistan;31/01/2020;38928341
AFG;Asia;Afghanistan;1/02/2020;38928341
AFG;Asia;Afghanistan;2/02/2020;38928341
AFG;Asia;Afghanistan;3/02/2020;38928341
AFG;Asia;Afghanistan;4/02/2020;38928341
AFG;Asia;Afghanistan;5/02/2020;38928341
AFG;Asia;Afghanistan;6/02/2020;38928341
AFG;Asia;Afghanistan;7/02/2020;38928341
AFG;Asia;Afghanistan;8/02/2020;38928341
AFG;Asia;Afghanistan;9/02/2020;38928341
AFG;Asia;Afghanistan;10/02/2020;38928341
AFG;Asia;Afghanistan;11/02/2020;38928341
AFG;Asia;Afghanistan;12/02/2020;38928341
AFG;Asia;Afghanistan;13/02/2020;38928341
AFG;Asia;Afghanistan;14/02/2020;38928341
AFG;Asia;Afghanistan;15/02/2020;38928341
AFG;Asia;Afghanistan;16/02/2020;38928341
AFG;Asia;Afghanistan;17/02/2020;38928341
AFG;Asia;Afghanistan;18/02/2020;38928341
AFG;Asia;Afghanistan;19/02/2020;38928341
AFG;Asia;Afghanistan;20/02/2020;38928341
AFG;Asia;Afghanistan;21/02/2020;38928341
AFG;Asia;Afghanistan;22/02/2020;38928341
AFG;Asia;Afghanistan;23/02/2020;38928341
AFG;Asia;Afghanistan;24/02/2020;38928341
AFG;Asia;Afghanistan;25/02/2020;38928341
AFG;Asia;Afghanistan;26/02/2020;38928341
AFG;Asia;Afghanistan;27/02/2020;38928341
AFG;Asia;Afghanistan;28/02/2020;38928341
AFG;Asia;Afghanistan;29/02/2020;38928341
AFG;Asia;Afghanistan;1/03/2020;38928341
AFG;Asia;Afghanistan;2/03/2020;38928341
AFG;Asia;Afghanistan;8/03/2020;38928341
AFG;Asia;Afghanistan;11/03/2020;38928341
AFG;Asia;Afghanistan;15/03/2020;38928341
AFG;Asia;Afghanistan;16/03/2020;38928341
AFG;Asia;Afghanistan;17/03/2020;38928341
AFG;Asia;Afghanistan;18/03/2020;38928341
AFG;Asia;Afghanistan;19/03/2020;38928341
AFG;Asia;Afghanistan;20/03/2020;38928341
AFG;Asia;Afghanistan;21/03/2020;38928341
AFG;Asia;Afghanistan;22/03/2020;38928341
AFG;Asia;Afghanistan;23/03/2020;38928341
AFG;Asia;Afghanistan;24/03/2020;38928341
AFG;Asia;Afghanistan;25/03/2020;38928341
AFG;Asia;Afghanistan;26/03/2020;38928341
AFG;Asia;Afghanistan;27/03/2020;38928341
AFG;Asia;Afghanistan;28/03/2020;38928341
AFG;Asia;Afghanistan;29/03/2020;38928341
AFG;Asia;Afghanistan;30/03/2020;38928341
AFG;Asia;Afghanistan;31/03/2020;38928341
AFG;Asia;Afghanistan;1/04/2020;38928341
AFG;Asia;Afghanistan;2/04/2020;38928341
AFG;Asia;Afghanistan;3/04/2020;38928341
AFG;Asia;Afghanistan;4/04/2020;38928341
AFG;Asia;Afghanistan;5/04/2020;38928341
AFG;Asia;Afghanistan;6/04/2020;38928341
AFG;Asia;Afghanistan;7/04/2020;38928341
AFG;Asia;Afghanistan;8/04/2020;38928341
AFG;Asia;Afghanistan;9/04/2020;38928341
AFG;Asia;Afghanistan;10/04/2020;38928341
AFG;Asia;Afghanistan;11/04/2020;38928341
AFG;Asia;Afghanistan;12/04/2020;38928341
AFG;Asia;Afghanistan;13/04/2020;38928341
AFG;Asia;Afghanistan;14/04/2020;38928341
AFG;Asia;Afghanistan;15/04/2020;38928341
AFG;Asia;Afghanistan;16/04/2020;38928341
AFG;Asia;Afghanistan;17/04/2020;38928341
AFG;Asia;Afghanistan;18/04/2020;38928341
AFG;Asia;Afghanistan;19/04/2020;38928341
AFG;Asia;Afghanistan;20/04/2020;38928341
AFG;Asia;Afghanistan;21/04/2020;38928341
AFG;Asia;Afghanistan;22/04/2020;38928341
AFG;Asia;Afghanistan;23/04/2020;38928341
AFG;Asia;Afghanistan;24/04/2020;38928341
AFG;Asia;Afghanistan;25/04/2020;38928341
AFG;Asia;Afghanistan;26/04/2020;38928341
AFG;Asia;Afghanistan;27/04/2020;38928341
AFG;Asia;Afghanistan;28/04/2020;38928341
AFG;Asia;Afghanistan;29/04/2020;38928341
AFG;Asia;Afghanistan;30/04/2020;38928341
AFG;Asia;Afghanistan;1/05/2020;38928341
AFG;Asia;Afghanistan;2/05/2020;38928341
AFG;Asia;Afghanistan;3/05/2020;38928341
AFG;Asia;Afghanistan;4/05/2020;38928341
AFG;Asia;Afghanistan;5/05/2020;38928341
AFG;Asia;Afghanistan;6/05/2020;38928341
AFG;Asia;Afghanistan;7/05/2020;38928341
AFG;Asia;Afghanistan;8/05/2020;38928341
AFG;Asia;Afghanistan;9/05/2020;38928341
AFG;Asia;Afghanistan;10/05/2020;38928341
AFG;Asia;Afghanistan;11/05/2020;38928341
AFG;Asia;Afghanistan;12/05/2020;38928341
AFG;Asia;Afghanistan;13/05/2020;38928341
AFG;Asia;Afghanistan;14/05/2020;38928341
AFG;Asia;Afghanistan;15/05/2020;38928341
AFG;Asia;Afghanistan;16/05/2020;38928341
AFG;Asia;Afghanistan;17/05/2020;38928341
AFG;Asia;Afghanistan;18/05/2020;38928341
AFG;Asia;Afghanistan;19/05/2020;38928341
AFG;Asia;Afghanistan;20/05/2020;38928341
AFG;Asia;Afghanistan;21/05/2020;38928341
AFG;Asia;Afghanistan;22/05/2020;38928341
AFG;Asia;Afghanistan;23/05/2020;38928341
AFG;Asia;Afghanistan;24/05/2020;38928341
AFG;Asia;Afghanistan;25/05/2020;38928341
AFG;Asia;Afghanistan;26/05/2020;38928341
AFG;Asia;Afghanistan;27/05/2020;38928341
AFG;Asia;Afghanistan;28/05/2020;38928341
AFG;Asia;Afghanistan;29/05/2020;38928341
AFG;Asia;Afghanistan;30/05/2020;38928341
AFG;Asia;Afghanistan;31/05/2020;38928341
AFG;Asia;Afghanistan;1/06/2020;38928341
AFG;Asia;Afghanistan;2/06/2020;38928341
AFG;Asia;Afghanistan;3/06/2020;38928341
AFG;Asia;Afghanistan;4/06/2020;38928341
AFG;Asia;Afghanistan;5/06/2020;38928341
AFG;Asia;Afghanistan;6/06/2020;38928341
AFG;Asia;Afghanistan;7/06/2020;38928341
AFG;Asia;Afghanistan;8/06/2020;38928341
ALB;Europe;Albania;9/03/2020;2877800
ALB;Europe;Albania;10/03/2020;2877800
ALB;Europe;Albania;11/03/2020;2877800
ALB;Europe;Albania;12/03/2020;2877800
ALB;Europe;Albania;13/03/2020;2877800
ALB;Europe;Albania;14/03/2020;2877800
ALB;Europe;Albania;15/03/2020;2877800
ALB;Europe;Albania;16/03/2020;2877800
ALB;Europe;Albania;17/03/2020;2877800
ALB;Europe;Albania;18/03/2020;2877800
ALB;Europe;Albania;19/03/2020;2877800
ALB;Europe;Albania;20/03/2020;2877800
ALB;Europe;Albania;21/03/2020;2877800
ALB;Europe;Albania;22/03/2020;2877800
ALB;Europe;Albania;23/03/2020;2877800
ALB;Europe;Albania;24/03/2020;2877800
ALB;Europe;Albania;25/03/2020;2877800
ALB;Europe;Albania;26/03/2020;2877800
ALB;Europe;Albania;27/03/2020;2877800
ALB;Europe;Albania;28/03/2020;2877800
ALB;Europe;Albania;29/03/2020;2877800
ALB;Europe;Albania;30/03/2020;2877800
ALB;Europe;Albania;31/03/2020;2877800
ALB;Europe;Albania;1/04/2020;2877800
ALB;Europe;Albania;2/04/2020;2877800
ALB;Europe;Albania;3/04/2020;2877800
ALB;Europe;Albania;4/04/2020;2877800
ALB;Europe;Albania;5/04/2020;2877800
ALB;Europe;Albania;6/04/2020;2877800
ALB;Europe;Albania;7/04/2020;2877800
ALB;Europe;Albania;8/04/2020;2877800
ALB;Europe;Albania;9/04/2020;2877800
ALB;Europe;Albania;10/04/2020;2877800
ALB;Europe;Albania;11/04/2020;2877800
ALB;Europe;Albania;12/04/2020;2877800
ALB;Europe;Albania;13/04/2020;2877800
ALB;Europe;Albania;14/04/2020;2877800
ALB;Europe;Albania;15/04/2020;2877800
ALB;Europe;Albania;16/04/2020;2877800
ALB;Europe;Albania;17/04/2020;2877800
ALB;Europe;Albania;18/04/2020;2877800
ALB;Europe;Albania;19/04/2020;2877800
ALB;Europe;Albania;20/04/2020;2877800
ALB;Europe;Albania;21/04/2020;2877800
ALB;Europe;Albania;22/04/2020;2877800
ALB;Europe;Albania;23/04/2020;2877800
ALB;Europe;Albania;24/04/2020;2877800
ALB;Europe;Albania;25/04/2020;2877800
ALB;Europe;Albania;26/04/2020;2877800
ALB;Europe;Albania;27/04/2020;2877800
ALB;Europe;Albania;28/04/2020;2877800
ALB;Europe;Albania;29/04/2020;2877800
ALB;Europe;Albania;30/04/2020;2877800
ALB;Europe;Albania;1/05/2020;2877800
ALB;Europe;Albania;2/05/2020;2877800
ALB;Europe;Albania;3/05/2020;2877800
ALB;Europe;Albania;4/05/2020;2877800
ALB;Europe;Albania;5/05/2020;2877800
ALB;Europe;Albania;6/05/2020;2877800
ALB;Europe;Albania;7/05/2020;2877800
ALB;Europe;Albania;8/05/2020;2877800
ALB;Europe;Albania;9/05/2020;2877800
ALB;Europe;Albania;10/05/2020;2877800
ALB;Europe;Albania;11/05/2020;2877800
ALB;Europe;Albania;12/05/2020;2877800
ALB;Europe;Albania;13/05/2020;2877800
ALB;Europe;Albania;14/05/2020;2877800
ALB;Europe;Albania;15/05/2020;2877800
ALB;Europe;Albania;16/05/2020;2877800
ALB;Europe;Albania;17/05/2020;2877800
ALB;Europe;Albania;18/05/2020;2877800
ALB;Europe;Albania;19/05/2020;2877800
ALB;Europe;Albania;20/05/2020;2877800
ALB;Europe;Albania;21/05/2020;2877800
ALB;Europe;Albania;22/05/2020;2877800
ALB;Europe;Albania;23/05/2020;2877800
ALB;Europe;Albania;24/05/2020;2877800
ALB;Europe;Albania;25/05/2020;2877800
ALB;Europe;Albania;26/05/2020;2877800
ALB;Europe;Albania;27/05/2020;2877800
ALB;Europe;Albania;28/05/2020;2877800
ALB;Europe;Albania;29/05/2020;2877800
ALB;Europe;Albania;30/05/2020;2877800
ALB;Europe;Albania;31/05/2020;2877800
ALB;Europe;Albania;1/06/2020;2877800
ALB;Europe;Albania;2/06/2020;2877800
ALB;Europe;Albania;3/06/2020;2877800
ALB;Europe;Albania;4/06/2020;2877800
ALB;Europe;Albania;5/06/2020;2877800
ALB;Europe;Albania;6/06/2020;2877800
ALB;Europe;Albania;7/06/2020;2877800
ALB;Europe;Albania;8/06/2020;2877800
DZA;Africa;Algeria;31/12/2019;43851043
DZA;Africa;Algeria;1/01/2020;43851043
DZA;Africa;Algeria;2/01/2020;43851043
DZA;Africa;Algeria;3/01/2020;43851043
DZA;Africa;Algeria;4/01/2020;43851043
DZA;Africa;Algeria;5/01/2020;43851043
DZA;Africa;Algeria;6/01/2020;43851043
DZA;Africa;Algeria;7/01/2020;43851043
DZA;Africa;Algeria;8/01/2020;43851043
DZA;Africa;Algeria;9/01/2020;43851043
DZA;Africa;Algeria;10/01/2020;43851043
DZA;Africa;Algeria;11/01/2020;43851043
DZA;Africa;Algeria;12/01/2020;43851043
DZA;Africa;Algeria;13/01/2020;43851043
DZA;Africa;Algeria;14/01/2020;43851043
DZA;Africa;Algeria;15/01/2020;43851043
DZA;Africa;Algeria;16/01/2020;43851043
DZA;Africa;Algeria;17/01/2020;43851043
DZA;Africa;Algeria;18/01/2020;43851043
DZA;Africa;Algeria;19/01/2020;43851043
DZA;Africa;Algeria;20/01/2020;43851043
DZA;Africa;Algeria;21/01/2020;43851043
DZA;Africa;Algeria;22/01/2020;43851043
DZA;Africa;Algeria;23/01/2020;43851043
DZA;Africa;Algeria;24/01/2020;43851043
DZA;Africa;Algeria;25/01/2020;43851043
DZA;Africa;Algeria;26/01/2020;43851043
DZA;Africa;Algeria;27/01/2020;43851043
DZA;Africa;Algeria;28/01/2020;43851043
DZA;Africa;Algeria;29/01/2020;43851043
DZA;Africa;Algeria;30/01/2020;43851043
DZA;Africa;Algeria;31/01/2020;43851043
DZA;Africa;Algeria;1/02/2020;43851043
DZA;Africa;Algeria;2/02/2020;43851043
DZA;Africa;Algeria;3/02/2020;43851043
DZA;Africa;Algeria;4/02/2020;43851043
DZA;Africa;Algeria;5/02/2020;43851043
DZA;Africa;Algeria;6/02/2020;43851043
DZA;Africa;Algeria;7/02/2020;43851043
DZA;Africa;Algeria;8/02/2020;43851043
DZA;Africa;Algeria;9/02/2020;43851043
DZA;Africa;Algeria;10/02/2020;43851043
DZA;Africa;Algeria;11/02/2020;43851043
DZA;Africa;Algeria;12/02/2020;43851043
DZA;Africa;Algeria;13/02/2020;43851043
DZA;Africa;Algeria;14/02/2020;43851043
DZA;Africa;Algeria;15/02/2020;43851043
DZA;Africa;Algeria;16/02/2020;43851043
DZA;Africa;Algeria;17/02/2020;43851043
DZA;Africa;Algeria;18/02/2020;43851043
DZA;Africa;Algeria;19/02/2020;43851043
DZA;Africa;Algeria;20/02/2020;43851043
DZA;Africa;Algeria;21/02/2020;43851043
DZA;Africa;Algeria;22/02/2020;43851043
DZA;Africa;Algeria;23/02/2020;43851043
DZA;Africa;Algeria;24/02/2020;43851043
DZA;Africa;Algeria;25/02/2020;43851043
DZA;Africa;Algeria;26/02/2020;43851043
DZA;Africa;Algeria;27/02/2020;43851043
DZA;Africa;Algeria;28/02/2020;43851043
DZA;Africa;Algeria;29/02/2020;43851043
DZA;Africa;Algeria;1/03/2020;43851043
DZA;Africa;Algeria;2/03/2020;43851043
DZA;Africa;Algeria;4/03/2020;43851043
DZA;Africa;Algeria;5/03/2020;43851043
DZA;Africa;Algeria;6/03/2020;43851043
DZA;Africa;Algeria;9/03/2020;43851043
DZA;Africa;Algeria;12/03/2020;43851043
DZA;Africa;Algeria;13/03/2020;43851043
DZA;Africa;Algeria;14/03/2020;43851043
DZA;Africa;Algeria;15/03/2020;43851043
DZA;Africa;Algeria;16/03/2020;43851043
DZA;Africa;Algeria;17/03/2020;43851043
DZA;Africa;Algeria;18/03/2020;43851043
DZA;Africa;Algeria;19/03/2020;43851043
DZA;Africa;Algeria;20/03/2020;43851043
DZA;Africa;Algeria;21/03/2020;43851043
DZA;Africa;Algeria;22/03/2020;43851043
DZA;Africa;Algeria;23/03/2020;43851043
DZA;Africa;Algeria;24/03/2020;43851043
DZA;Africa;Algeria;25/03/2020;43851043
DZA;Africa;Algeria;26/03/2020;43851043
DZA;Africa;Algeria;27/03/2020;43851043
DZA;Africa;Algeria;28/03/2020;43851043
DZA;Africa;Algeria;29/03/2020;43851043
DZA;Africa;Algeria;30/03/2020;43851043
DZA;Africa;Algeria;31/03/2020;43851043
DZA;Africa;Algeria;1/04/2020;43851043
DZA;Africa;Algeria;2/04/2020;43851043
DZA;Africa;Algeria;3/04/2020;43851043
DZA;Africa;Algeria;4/04/2020;43851043
DZA;Africa;Algeria;5/04/2020;43851043
DZA;Africa;Algeria;6/04/2020;43851043
DZA;Africa;Algeria;7/04/2020;43851043
DZA;Africa;Algeria;8/04/2020;43851043
DZA;Africa;Algeria;9/04/2020;43851043
DZA;Africa;Algeria;10/04/2020;43851043
DZA;Africa;Algeria;11/04/2020;43851043
DZA;Africa;Algeria;12/04/2020;43851043
DZA;Africa;Algeria;13/04/2020;43851043
DZA;Africa;Algeria;14/04/2020;43851043
DZA;Africa;Algeria;15/04/2020;43851043
DZA;Africa;Algeria;16/04/2020;43851043
DZA;Africa;Algeria;17/04/2020;43851043
DZA;Africa;Algeria;18/04/2020;43851043
DZA;Africa;Algeria;19/04/2020;43851043
DZA;Africa;Algeria;20/04/2020;43851043
DZA;Africa;Algeria;21/04/2020;43851043
DZA;Africa;Algeria;22/04/2020;43851043
DZA;Africa;Algeria;23/04/2020;43851043
DZA;Africa;Algeria;24/04/2020;43851043
DZA;Africa;Algeria;25/04/2020;43851043
DZA;Africa;Algeria;26/04/2020;43851043
DZA;Africa;Algeria;27/04/2020;43851043
DZA;Africa;Algeria;28/04/2020;43851043
DZA;Africa;Algeria;29/04/2020;43851043
DZA;Africa;Algeria;30/04/2020;43851043
DZA;Africa;Algeria;1/05/2020;43851043
DZA;Africa;Algeria;2/05/2020;43851043
DZA;Africa;Algeria;3/05/2020;43851043
DZA;Africa;Algeria;4/05/2020;43851043
DZA;Africa;Algeria;5/05/2020;43851043
DZA;Africa;Algeria;6/05/2020;43851043
DZA;Africa;Algeria;7/05/2020;43851043
DZA;Africa;Algeria;8/05/2020;43851043
DZA;Africa;Algeria;9/05/2020;43851043
DZA;Africa;Algeria;10/05/2020;43851043
DZA;Africa;Algeria;11/05/2020;43851043
DZA;Africa;Algeria;12/05/2020;43851043
DZA;Africa;Algeria;13/05/2020;43851043
DZA;Africa;Algeria;14/05/2020;43851043
DZA;Africa;Algeria;15/05/2020;43851043
DZA;Africa;Algeria;16/05/2020;43851043
DZA;Africa;Algeria;17/05/2020;43851043
DZA;Africa;Algeria;18/05/2020;43851043
DZA;Africa;Algeria;19/05/2020;43851043
DZA;Africa;Algeria;20/05/2020;43851043
DZA;Africa;Algeria;21/05/2020;43851043
DZA;Africa;Algeria;22/05/2020;43851043
DZA;Africa;Algeria;23/05/2020;43851043
DZA;Africa;Algeria;24/05/2020;43851043
DZA;Africa;Algeria;25/05/2020;43851043
DZA;Africa;Algeria;26/05/2020;43851043
DZA;Africa;Algeria;27/05/2020;43851043
DZA;Africa;Algeria;28/05/2020;43851043
DZA;Africa;Algeria;29/05/2020;43851043
DZA;Africa;Algeria;30/05/2020;43851043
DZA;Africa;Algeria;31/05/2020;43851043
DZA;Africa;Algeria;1/06/2020;43851043
DZA;Africa;Algeria;2/06/2020;43851043
DZA;Africa;Algeria;3/06/2020;43851043
DZA;Africa;Algeria;4/06/2020;43851043
DZA;Africa;Algeria;5/06/2020;43851043
DZA;Africa;Algeria;6/06/2020;43851043
DZA;Africa;Algeria;7/06/2020;43851043
DZA;Africa;Algeria;8/06/2020;43851043
AND;Europe;Andorra;3/03/2020;77265
AND;Europe;Andorra;14/03/2020;77265
AND;Europe;Andorra;16/03/2020;77265
AND;Europe;Andorra;17/03/2020;77265
AND;Europe;Andorra;18/03/2020;77265
AND;Europe;Andorra;19/03/2020;77265
AND;Europe;Andorra;20/03/2020;77265
AND;Europe;Andorra;21/03/2020;77265
AND;Europe;Andorra;22/03/2020;77265
AND;Europe;Andorra;23/03/2020;77265
AND;Europe;Andorra;24/03/2020;77265
AND;Europe;Andorra;25/03/2020;77265
AND;Europe;Andorra;26/03/2020;77265
AND;Europe;Andorra;27/03/2020;77265
AND;Europe;Andorra;28/03/2020;77265
AND;Europe;Andorra;29/03/2020;77265
AND;Europe;Andorra;30/03/2020;77265
AND;Europe;Andorra;31/03/2020;77265
AND;Europe;Andorra;1/04/2020;77265
AND;Europe;Andorra;2/04/2020;77265
AND;Europe;Andorra;3/04/2020;77265
AND;Europe;Andorra;4/04/2020;77265
AND;Europe;Andorra;5/04/2020;77265
AND;Europe;Andorra;6/04/2020;77265
AND;Europe;Andorra;7/04/2020;77265
AND;Europe;Andorra;8/04/2020;77265
AND;Europe;Andorra;9/04/2020;77265
AND;Europe;Andorra;10/04/2020;77265
AND;Europe;Andorra;11/04/2020;77265
AND;Europe;Andorra;12/04/2020;77265
AND;Europe;Andorra;13/04/2020;77265
AND;Europe;Andorra;14/04/2020;77265
AND;Europe;Andorra;15/04/2020;77265
AND;Europe;Andorra;16/04/2020;77265
AND;Europe;Andorra;17/04/2020;77265
AND;Europe;Andorra;18/04/2020;77265
AND;Europe;Andorra;19/04/2020;77265
AND;Europe;Andorra;20/04/2020;77265
AND;Europe;Andorra;21/04/2020;77265
AND;Europe;Andorra;22/04/2020;77265
AND;Europe;Andorra;23/04/2020;77265
AND;Europe;Andorra;24/04/2020;77265
AND;Europe;Andorra;25/04/2020;77265
AND;Europe;Andorra;26/04/2020;77265
AND;Europe;Andorra;27/04/2020;77265
AND;Europe;Andorra;28/04/2020;77265
AND;Europe;Andorra;29/04/2020;77265
AND;Europe;Andorra;30/04/2020;77265
AND;Europe;Andorra;1/05/2020;77265
AND;Europe;Andorra;2/05/2020;77265
AND;Europe;Andorra;3/05/2020;77265
AND;Europe;Andorra;4/05/2020;77265
AND;Europe;Andorra;5/05/2020;77265
AND;Europe;Andorra;6/05/2020;77265
AND;Europe;Andorra;7/05/2020;77265
AND;Europe;Andorra;8/05/2020;77265
AND;Europe;Andorra;9/05/2020;77265
AND;Europe;Andorra;10/05/2020;77265
AND;Europe;Andorra;11/05/2020;77265
AND;Europe;Andorra;12/05/2020;77265
AND;Europe;Andorra;13/05/2020;77265
AND;Europe;Andorra;14/05/2020;77265
AND;Europe;Andorra;15/05/2020;77265
AND;Europe;Andorra;16/05/2020;77265
AND;Europe;Andorra;17/05/2020;77265
AND;Europe;Andorra;18/05/2020;77265
AND;Europe;Andorra;19/05/2020;77265
AND;Europe;Andorra;20/05/2020;77265
AND;Europe;Andorra;21/05/2020;77265
AND;Europe;Andorra;22/05/2020;77265
AND;Europe;Andorra;23/05/2020;77265
AND;Europe;Andorra;24/05/2020;77265
AND;Europe;Andorra;25/05/2020;77265
AND;Europe;Andorra;26/05/2020;77265
AND;Europe;Andorra;27/05/2020;77265
AND;Europe;Andorra;28/05/2020;77265
AND;Europe;Andorra;29/05/2020;77265
AND;Europe;Andorra;30/05/2020;77265
AND;Europe;Andorra;31/05/2020;77265
AND;Europe;Andorra;1/06/2020;77265
AND;Europe;Andorra;2/06/2020;77265
AND;Europe;Andorra;3/06/2020;77265
AND;Europe;Andorra;4/06/2020;77265
AND;Europe;Andorra;5/06/2020;77265
AND;Europe;Andorra;6/06/2020;77265
AND;Europe;Andorra;7/06/2020;77265
AND;Europe;Andorra;8/06/2020;77265
AGO;Africa;Angola;22/03/2020;32866268
AGO;Africa;Angola;23/03/2020;32866268
AGO;Africa;Angola;24/03/2020;32866268
AGO;Africa;Angola;25/03/2020;32866268
AGO;Africa;Angola;26/03/2020;32866268
AGO;Africa;Angola;27/03/2020;32866268
AGO;Africa;Angola;28/03/2020;32866268
AGO;Africa;Angola;29/03/2020;32866268
AGO;Africa;Angola;30/03/2020;32866268
AGO;Africa;Angola;31/03/2020;32866268
AGO;Africa;Angola;1/04/2020;32866268
AGO;Africa;Angola;2/04/2020;32866268
AGO;Africa;Angola;3/04/2020;32866268
AGO;Africa;Angola;4/04/2020;32866268
AGO;Africa;Angola;5/04/2020;32866268
AGO;Africa;Angola;6/04/2020;32866268
AGO;Africa;Angola;7/04/2020;32866268
AGO;Africa;Angola;8/04/2020;32866268
AGO;Africa;Angola;9/04/2020;32866268
AGO;Africa;Angola;10/04/2020;32866268
AGO;Africa;Angola;11/04/2020;32866268
AGO;Africa;Angola;12/04/2020;32866268
AGO;Africa;Angola;13/04/2020;32866268
AGO;Africa;Angola;14/04/2020;32866268
AGO;Africa;Angola;15/04/2020;32866268
AGO;Africa;Angola;16/04/2020;32866268
AGO;Africa;Angola;17/04/2020;32866268
AGO;Africa;Angola;18/04/2020;32866268
AGO;Africa;Angola;19/04/2020;32866268
AGO;Africa;Angola;20/04/2020;32866268
AGO;Africa;Angola;21/04/2020;32866268
AGO;Africa;Angola;22/04/2020;32866268
AGO;Africa;Angola;23/04/2020;32866268
AGO;Africa;Angola;24/04/2020;32866268
AGO;Africa;Angola;25/04/2020;32866268
AGO;Africa;Angola;26/04/2020;32866268
AGO;Africa;Angola;27/04/2020;32866268
AGO;Africa;Angola;28/04/2020;32866268
AGO;Africa;Angola;29/04/2020;32866268
AGO;Africa;Angola;30/04/2020;32866268
AGO;Africa;Angola;1/05/2020;32866268
AGO;Africa;Angola;2/05/2020;32866268
AGO;Africa;Angola;3/05/2020;32866268
AGO;Africa;Angola;4/05/2020;32866268
AGO;Africa;Angola;5/05/2020;32866268
AGO;Africa;Angola;6/05/2020;32866268
AGO;Africa;Angola;7/05/2020;32866268
AGO;Africa;Angola;8/05/2020;32866268
AGO;Africa;Angola;9/05/2020;32866268
AGO;Africa;Angola;10/05/2020;32866268
AGO;Africa;Angola;11/05/2020;32866268
AGO;Africa;Angola;12/05/2020;32866268
AGO;Africa;Angola;13/05/2020;32866268
AGO;Africa;Angola;14/05/2020;32866268
AGO;Africa;Angola;15/05/2020;32866268
AGO;Africa;Angola;16/05/2020;32866268
AGO;Africa;Angola;17/05/2020;32866268
AGO;Africa;Angola;18/05/2020;32866268
AGO;Africa;Angola;19/05/2020;32866268
AGO;Africa;Angola;20/05/2020;32866268
AGO;Africa;Angola;21/05/2020;32866268
AGO;Africa;Angola;22/05/2020;32866268
AGO;Africa;Angola;23/05/2020;32866268
AGO;Africa;Angola;24/05/2020;32866268
AGO;Africa;Angola;25/05/2020;32866268
AGO;Africa;Angola;26/05/2020;32866268
AGO;Africa;Angola;27/05/2020;32866268
AGO;Africa;Angola;28/05/2020;32866268
AGO;Africa;Angola;29/05/2020;32866268
AGO;Africa;Angola;30/05/2020;32866268
AGO;Africa;Angola;31/05/2020;32866268
AGO;Africa;Angola;1/06/2020;32866268
AGO;Africa;Angola;2/06/2020;32866268
AGO;Africa;Angola;3/06/2020;32866268
AGO;Africa;Angola;4/06/2020;32866268
AGO;Africa;Angola;5/06/2020;32866268
AGO;Africa;Angola;6/06/2020;32866268
AGO;Africa;Angola;7/06/2020;32866268
AGO;Africa;Angola;8/06/2020;32866268
AIA;North America;Anguilla;27/03/2020;15002
AIA;North America;Anguilla;28/03/2020;15002
AIA;North America;Anguilla;29/03/2020;15002
AIA;North America;Anguilla;30/03/2020;15002
AIA;North America;Anguilla;31/03/2020;15002
AIA;North America;Anguilla;1/04/2020;15002
AIA;North America;Anguilla;2/04/2020;15002
AIA;North America;Anguilla;3/04/2020;15002
AIA;North America;Anguilla;4/04/2020;15002
AIA;North America;Anguilla;5/04/2020;15002
AIA;North America;Anguilla;6/04/2020;15002
AIA;North America;Anguilla;7/04/2020;15002
AIA;North America;Anguilla;8/04/2020;15002
AIA;North America;Anguilla;9/04/2020;15002
AIA;North America;Anguilla;10/04/2020;15002
AIA;North America;Anguilla;11/04/2020;15002
AIA;North America;Anguilla;12/04/2020;15002
AIA;North America;Anguilla;13/04/2020;15002
AIA;North America;Anguilla;14/04/2020;15002
AIA;North America;Anguilla;15/04/2020;15002
